"","Predator","Prey"
"1","Discoglossus montalentii","Euproctus montanus"
"2","Discoglossus montalentii","Euproctus platycephalus"
"3","Discoglossus pictus","Discoglossus pictus"
"4","Discoglossus sardus","Euproctus montanus"
"5","Discoglossus sardus","Euproctus platycephalus"
"6","Calotriton asper","Alytes cisternasii"
"7","Calotriton asper","Alytes dickhilleni"
"8","Calotriton asper","Alytes muletensis"
"9","Calotriton asper","Alytes obstetricans"
"10","Calotriton asper","Bombina bombina"
"11","Calotriton asper","Bombina pachypus"
"12","Calotriton asper","Bombina variegata"
"13","Calotriton asper","Bufo bufo"
"14","Calotriton asper","Epidalea calamita"
"15","Calotriton asper","Bufo verrucosissimus"
"16","Calotriton asper","Bufotes viridis"
"17","Calotriton asper","Chioglossa lusitanica"
"18","Calotriton asper","Discoglossus galganoi"
"19","Calotriton asper","Discoglossus jeanneae"
"20","Calotriton asper","Discoglossus montalentii"
"21","Calotriton asper","Discoglossus pictus"
"22","Calotriton asper","Discoglossus sardus"
"23","Calotriton asper","Calotriton asper"
"24","Calotriton asper","Euproctus montanus"
"25","Calotriton asper","Euproctus platycephalus"
"26","Calotriton asper","Hyla arborea"
"27","Calotriton asper","Hyla intermedia"
"28","Calotriton asper","Hyla meridionalis"
"29","Calotriton asper","Hyla sarda"
"30","Calotriton asper","Hyla savignyi"
"31","Calotriton asper","Pelobates cultripes"
"32","Calotriton asper","Pelobates fuscus"
"33","Calotriton asper","Pelobates syriacus"
"34","Calotriton asper","Pelodytes caucasicus"
"35","Calotriton asper","Pelodytes ibericus"
"36","Calotriton asper","Pelodytes punctatus"
"37","Calotriton asper","Rana arvalis"
"38","Calotriton asper","Pelophylax bedriagae"
"39","Calotriton asper","Pelophylax bergeri"
"40","Calotriton asper","Pelophylax cerigensis"
"41","Calotriton asper","Pelophylax cretensis"
"42","Calotriton asper","Rana dalmatina"
"43","Calotriton asper","Pelophylax epeiroticus"
"44","Calotriton asper","Pelophylax lessonae"
"45","Calotriton asper","Rana graeca"
"46","Calotriton asper","Rana iberica"
"47","Calotriton asper","Rana italica"
"48","Calotriton asper","Pelophylax kurtmuelleri"
"49","Calotriton asper","Rana latastei"
"50","Calotriton asper","Rana macrocnemis"
"51","Calotriton asper","Pelophylax perezi"
"52","Calotriton asper","Rana pyrenaica"
"53","Calotriton asper","Pelophylax ridibundus"
"54","Calotriton asper","Pelophylax shqipericus"
"55","Calotriton asper","Rana tavasensis"
"56","Calotriton asper","Rana temporaria"
"57","Calotriton asper","Salamandra corsica"
"58","Calotriton asper","Salamandra infraimmaculata"
"59","Calotriton asper","Salamandra salamandra"
"60","Calotriton asper","Salamandrina perspicillata"
"61","Calotriton asper","Salamandrina terdigitata"
"62","Calotriton asper","Lissotriton boscai"
"63","Calotriton asper","Triturus carnifex"
"64","Calotriton asper","Triturus cristatus"
"65","Calotriton asper","Triturus dobrogicus"
"66","Calotriton asper","Lissotriton helveticus"
"67","Calotriton asper","Lissotriton italicus"
"68","Calotriton asper","Triturus karelinii"
"69","Calotriton asper","Triturus marmoratus"
"70","Calotriton asper","Lissotriton montandoni"
"71","Calotriton asper","Triturus pygmaeus"
"72","Calotriton asper","Lissotriton vulgaris"
"73","Calotriton asper","Pelophylax caralitanus"
"74","Calotriton asper","Calotriton arnoldi"
"75","Calotriton asper","Bufotes boulengeri"
"76","Calotriton asper","Bufotes variabilis"
"77","Calotriton asper","Triturus macedonicus"
"78","Euproctus montanus","Alytes cisternasii"
"79","Euproctus montanus","Alytes dickhilleni"
"80","Euproctus montanus","Alytes muletensis"
"81","Euproctus montanus","Alytes obstetricans"
"82","Euproctus montanus","Bombina bombina"
"83","Euproctus montanus","Bombina pachypus"
"84","Euproctus montanus","Bombina variegata"
"85","Euproctus montanus","Epidalea calamita"
"86","Euproctus montanus","Bufotes viridis"
"87","Euproctus montanus","Chioglossa lusitanica"
"88","Euproctus montanus","Discoglossus galganoi"
"89","Euproctus montanus","Discoglossus jeanneae"
"90","Euproctus montanus","Discoglossus montalentii"
"91","Euproctus montanus","Discoglossus pictus"
"92","Euproctus montanus","Discoglossus sardus"
"93","Euproctus montanus","Calotriton asper"
"94","Euproctus montanus","Euproctus montanus"
"95","Euproctus montanus","Euproctus platycephalus"
"96","Euproctus montanus","Hyla arborea"
"97","Euproctus montanus","Hyla intermedia"
"98","Euproctus montanus","Hyla meridionalis"
"99","Euproctus montanus","Hyla sarda"
"100","Euproctus montanus","Hyla savignyi"
"101","Euproctus montanus","Mertensiella caucasica"
"102","Euproctus montanus","Neurergus crocatus"
"103","Euproctus montanus","Neurergus strauchii"
"104","Euproctus montanus","Pelobates cultripes"
"105","Euproctus montanus","Pelobates fuscus"
"106","Euproctus montanus","Pelobates syriacus"
"107","Euproctus montanus","Pelodytes caucasicus"
"108","Euproctus montanus","Pelodytes ibericus"
"109","Euproctus montanus","Pelodytes punctatus"
"110","Euproctus montanus","Pleurodeles waltl"
"111","Euproctus montanus","Rana arvalis"
"112","Euproctus montanus","Pelophylax bedriagae"
"113","Euproctus montanus","Pelophylax bergeri"
"114","Euproctus montanus","Pelophylax cerigensis"
"115","Euproctus montanus","Pelophylax cretensis"
"116","Euproctus montanus","Rana dalmatina"
"117","Euproctus montanus","Pelophylax epeiroticus"
"118","Euproctus montanus","Pelophylax lessonae"
"119","Euproctus montanus","Rana graeca"
"120","Euproctus montanus","Rana iberica"
"121","Euproctus montanus","Rana italica"
"122","Euproctus montanus","Pelophylax kurtmuelleri"
"123","Euproctus montanus","Rana latastei"
"124","Euproctus montanus","Rana macrocnemis"
"125","Euproctus montanus","Pelophylax perezi"
"126","Euproctus montanus","Rana pyrenaica"
"127","Euproctus montanus","Pelophylax ridibundus"
"128","Euproctus montanus","Pelophylax shqipericus"
"129","Euproctus montanus","Rana tavasensis"
"130","Euproctus montanus","Rana temporaria"
"131","Euproctus montanus","Salamandra corsica"
"132","Euproctus montanus","Salamandra infraimmaculata"
"133","Euproctus montanus","Salamandra salamandra"
"134","Euproctus montanus","Salamandrina perspicillata"
"135","Euproctus montanus","Salamandrina terdigitata"
"136","Euproctus montanus","Ichthyosaura alpestris"
"137","Euproctus montanus","Lissotriton boscai"
"138","Euproctus montanus","Triturus carnifex"
"139","Euproctus montanus","Triturus cristatus"
"140","Euproctus montanus","Triturus dobrogicus"
"141","Euproctus montanus","Lissotriton helveticus"
"142","Euproctus montanus","Lissotriton italicus"
"143","Euproctus montanus","Triturus karelinii"
"144","Euproctus montanus","Triturus marmoratus"
"145","Euproctus montanus","Lissotriton montandoni"
"146","Euproctus montanus","Triturus pygmaeus"
"147","Euproctus montanus","Ommatotriton vittatus"
"148","Euproctus montanus","Lissotriton vulgaris"
"149","Euproctus montanus","Pelophylax caralitanus"
"150","Euproctus montanus","Ommatotriton ophryticus"
"151","Euproctus montanus","Calotriton arnoldi"
"152","Euproctus montanus","Bufotes boulengeri"
"153","Euproctus montanus","Bufotes variabilis"
"154","Euproctus montanus","Triturus macedonicus"
"155","Pelobates cultripes","Pelobates cultripes"
"156","Pelobates cultripes","Pelobates fuscus"
"157","Pelobates cultripes","Pelobates syriacus"
"158","Pelobates cultripes","Pelodytes caucasicus"
"159","Pelobates cultripes","Pelodytes ibericus"
"160","Pelobates cultripes","Pelodytes punctatus"
"161","Pelobates cultripes","Rana arvalis"
"162","Pelobates cultripes","Pelophylax bedriagae"
"163","Pelobates cultripes","Pelophylax bergeri"
"164","Pelobates cultripes","Pelophylax cerigensis"
"165","Pelobates cultripes","Pelophylax cretensis"
"166","Pelobates cultripes","Rana dalmatina"
"167","Pelobates cultripes","Pelophylax epeiroticus"
"168","Pelobates cultripes","Pelophylax lessonae"
"169","Pelobates cultripes","Rana graeca"
"170","Pelobates cultripes","Rana iberica"
"171","Pelobates cultripes","Rana italica"
"172","Pelobates cultripes","Pelophylax kurtmuelleri"
"173","Pelobates cultripes","Rana latastei"
"174","Pelobates cultripes","Rana macrocnemis"
"175","Pelobates cultripes","Pelophylax perezi"
"176","Pelobates cultripes","Rana pyrenaica"
"177","Pelobates cultripes","Pelophylax ridibundus"
"178","Pelobates cultripes","Pelophylax shqipericus"
"179","Pelobates cultripes","Rana tavasensis"
"180","Pelobates cultripes","Rana temporaria"
"181","Pelobates cultripes","Salamandrella keyserlingii"
"182","Pelobates cultripes","Pelophylax caralitanus"
"183","Pleurodeles waltl","Alytes cisternasii"
"184","Pleurodeles waltl","Alytes dickhilleni"
"185","Pleurodeles waltl","Alytes muletensis"
"186","Pleurodeles waltl","Alytes obstetricans"
"187","Pleurodeles waltl","Bombina bombina"
"188","Pleurodeles waltl","Bombina pachypus"
"189","Pleurodeles waltl","Bombina variegata"
"190","Pleurodeles waltl","Bufo bufo"
"191","Pleurodeles waltl","Epidalea calamita"
"192","Pleurodeles waltl","Bufo verrucosissimus"
"193","Pleurodeles waltl","Bufotes viridis"
"194","Pleurodeles waltl","Chioglossa lusitanica"
"195","Pleurodeles waltl","Discoglossus galganoi"
"196","Pleurodeles waltl","Discoglossus jeanneae"
"197","Pleurodeles waltl","Discoglossus montalentii"
"198","Pleurodeles waltl","Discoglossus pictus"
"199","Pleurodeles waltl","Discoglossus sardus"
"200","Pleurodeles waltl","Calotriton asper"
"201","Pleurodeles waltl","Euproctus montanus"
"202","Pleurodeles waltl","Euproctus platycephalus"
"203","Pleurodeles waltl","Hyla arborea"
"204","Pleurodeles waltl","Hyla intermedia"
"205","Pleurodeles waltl","Hyla meridionalis"
"206","Pleurodeles waltl","Hyla sarda"
"207","Pleurodeles waltl","Hyla savignyi"
"208","Pleurodeles waltl","Mertensiella caucasica"
"209","Pleurodeles waltl","Neurergus crocatus"
"210","Pleurodeles waltl","Neurergus strauchii"
"211","Pleurodeles waltl","Pelobates cultripes"
"212","Pleurodeles waltl","Pelobates fuscus"
"213","Pleurodeles waltl","Pelobates syriacus"
"214","Pleurodeles waltl","Pelodytes caucasicus"
"215","Pleurodeles waltl","Pelodytes ibericus"
"216","Pleurodeles waltl","Pelodytes punctatus"
"217","Pleurodeles waltl","Pleurodeles waltl"
"218","Pleurodeles waltl","Rana arvalis"
"219","Pleurodeles waltl","Pelophylax bedriagae"
"220","Pleurodeles waltl","Pelophylax bergeri"
"221","Pleurodeles waltl","Pelophylax cerigensis"
"222","Pleurodeles waltl","Pelophylax cretensis"
"223","Pleurodeles waltl","Rana dalmatina"
"224","Pleurodeles waltl","Pelophylax epeiroticus"
"225","Pleurodeles waltl","Pelophylax lessonae"
"226","Pleurodeles waltl","Rana graeca"
"227","Pleurodeles waltl","Rana iberica"
"228","Pleurodeles waltl","Rana italica"
"229","Pleurodeles waltl","Pelophylax kurtmuelleri"
"230","Pleurodeles waltl","Rana latastei"
"231","Pleurodeles waltl","Rana macrocnemis"
"232","Pleurodeles waltl","Pelophylax perezi"
"233","Pleurodeles waltl","Rana pyrenaica"
"234","Pleurodeles waltl","Pelophylax ridibundus"
"235","Pleurodeles waltl","Pelophylax shqipericus"
"236","Pleurodeles waltl","Rana tavasensis"
"237","Pleurodeles waltl","Rana temporaria"
"238","Pleurodeles waltl","Salamandra infraimmaculata"
"239","Pleurodeles waltl","Salamandra salamandra"
"240","Pleurodeles waltl","Salamandrella keyserlingii"
"241","Pleurodeles waltl","Salamandrina perspicillata"
"242","Pleurodeles waltl","Salamandrina terdigitata"
"243","Pleurodeles waltl","Ichthyosaura alpestris"
"244","Pleurodeles waltl","Lissotriton boscai"
"245","Pleurodeles waltl","Triturus carnifex"
"246","Pleurodeles waltl","Triturus cristatus"
"247","Pleurodeles waltl","Triturus dobrogicus"
"248","Pleurodeles waltl","Lissotriton helveticus"
"249","Pleurodeles waltl","Lissotriton italicus"
"250","Pleurodeles waltl","Triturus karelinii"
"251","Pleurodeles waltl","Triturus marmoratus"
"252","Pleurodeles waltl","Lissotriton montandoni"
"253","Pleurodeles waltl","Triturus pygmaeus"
"254","Pleurodeles waltl","Ommatotriton vittatus"
"255","Pleurodeles waltl","Lissotriton vulgaris"
"256","Pleurodeles waltl","Pelophylax caralitanus"
"257","Pleurodeles waltl","Ommatotriton ophryticus"
"258","Pleurodeles waltl","Calotriton arnoldi"
"259","Pleurodeles waltl","Bufotes boulengeri"
"260","Pleurodeles waltl","Bufotes variabilis"
"261","Pleurodeles waltl","Triturus macedonicus"
"262","Pelophylax bedriagae","Alytes cisternasii"
"263","Pelophylax bedriagae","Alytes dickhilleni"
"264","Pelophylax bedriagae","Alytes muletensis"
"265","Pelophylax bedriagae","Alytes obstetricans"
"266","Pelophylax bedriagae","Bombina bombina"
"267","Pelophylax bedriagae","Bombina pachypus"
"268","Pelophylax bedriagae","Bombina variegata"
"269","Pelophylax bedriagae","Epidalea calamita"
"270","Pelophylax bedriagae","Bufotes viridis"
"271","Pelophylax bedriagae","Chioglossa lusitanica"
"272","Pelophylax bedriagae","Discoglossus galganoi"
"273","Pelophylax bedriagae","Discoglossus jeanneae"
"274","Pelophylax bedriagae","Discoglossus montalentii"
"275","Pelophylax bedriagae","Discoglossus pictus"
"276","Pelophylax bedriagae","Discoglossus sardus"
"277","Pelophylax bedriagae","Calotriton asper"
"278","Pelophylax bedriagae","Euproctus montanus"
"279","Pelophylax bedriagae","Euproctus platycephalus"
"280","Pelophylax bedriagae","Hyla arborea"
"281","Pelophylax bedriagae","Hyla intermedia"
"282","Pelophylax bedriagae","Hyla meridionalis"
"283","Pelophylax bedriagae","Hyla sarda"
"284","Pelophylax bedriagae","Hyla savignyi"
"285","Pelophylax bedriagae","Mertensiella caucasica"
"286","Pelophylax bedriagae","Neurergus crocatus"
"287","Pelophylax bedriagae","Neurergus strauchii"
"288","Pelophylax bedriagae","Pelobates cultripes"
"289","Pelophylax bedriagae","Pelobates fuscus"
"290","Pelophylax bedriagae","Pelobates syriacus"
"291","Pelophylax bedriagae","Pelodytes caucasicus"
"292","Pelophylax bedriagae","Pelodytes ibericus"
"293","Pelophylax bedriagae","Pelodytes punctatus"
"294","Pelophylax bedriagae","Pleurodeles waltl"
"295","Pelophylax bedriagae","Rana arvalis"
"296","Pelophylax bedriagae","Pelophylax bedriagae"
"297","Pelophylax bedriagae","Pelophylax bergeri"
"298","Pelophylax bedriagae","Pelophylax cerigensis"
"299","Pelophylax bedriagae","Pelophylax cretensis"
"300","Pelophylax bedriagae","Rana dalmatina"
"301","Pelophylax bedriagae","Pelophylax epeiroticus"
"302","Pelophylax bedriagae","Pelophylax lessonae"
"303","Pelophylax bedriagae","Rana graeca"
"304","Pelophylax bedriagae","Rana iberica"
"305","Pelophylax bedriagae","Rana italica"
"306","Pelophylax bedriagae","Pelophylax kurtmuelleri"
"307","Pelophylax bedriagae","Rana latastei"
"308","Pelophylax bedriagae","Rana macrocnemis"
"309","Pelophylax bedriagae","Pelophylax perezi"
"310","Pelophylax bedriagae","Rana pyrenaica"
"311","Pelophylax bedriagae","Pelophylax ridibundus"
"312","Pelophylax bedriagae","Pelophylax shqipericus"
"313","Pelophylax bedriagae","Rana tavasensis"
"314","Pelophylax bedriagae","Rana temporaria"
"315","Pelophylax bedriagae","Salamandra corsica"
"316","Pelophylax bedriagae","Salamandra infraimmaculata"
"317","Pelophylax bedriagae","Salamandra salamandra"
"318","Pelophylax bedriagae","Salamandrina perspicillata"
"319","Pelophylax bedriagae","Salamandrina terdigitata"
"320","Pelophylax bedriagae","Ichthyosaura alpestris"
"321","Pelophylax bedriagae","Lissotriton boscai"
"322","Pelophylax bedriagae","Triturus carnifex"
"323","Pelophylax bedriagae","Triturus cristatus"
"324","Pelophylax bedriagae","Triturus dobrogicus"
"325","Pelophylax bedriagae","Lissotriton helveticus"
"326","Pelophylax bedriagae","Lissotriton italicus"
"327","Pelophylax bedriagae","Triturus karelinii"
"328","Pelophylax bedriagae","Triturus marmoratus"
"329","Pelophylax bedriagae","Lissotriton montandoni"
"330","Pelophylax bedriagae","Triturus pygmaeus"
"331","Pelophylax bedriagae","Ommatotriton vittatus"
"332","Pelophylax bedriagae","Lissotriton vulgaris"
"333","Pelophylax bedriagae","Pelophylax caralitanus"
"334","Pelophylax bedriagae","Ommatotriton ophryticus"
"335","Pelophylax bedriagae","Calotriton arnoldi"
"336","Pelophylax bedriagae","Bufotes boulengeri"
"337","Pelophylax bedriagae","Bufotes variabilis"
"338","Pelophylax bedriagae","Triturus macedonicus"
"339","Pelophylax bergeri","Alytes cisternasii"
"340","Pelophylax bergeri","Alytes dickhilleni"
"341","Pelophylax bergeri","Alytes muletensis"
"342","Pelophylax bergeri","Alytes obstetricans"
"343","Pelophylax bergeri","Bombina bombina"
"344","Pelophylax bergeri","Bombina pachypus"
"345","Pelophylax bergeri","Bombina variegata"
"346","Pelophylax bergeri","Epidalea calamita"
"347","Pelophylax bergeri","Bufotes viridis"
"348","Pelophylax bergeri","Chioglossa lusitanica"
"349","Pelophylax bergeri","Discoglossus galganoi"
"350","Pelophylax bergeri","Discoglossus jeanneae"
"351","Pelophylax bergeri","Discoglossus montalentii"
"352","Pelophylax bergeri","Discoglossus pictus"
"353","Pelophylax bergeri","Discoglossus sardus"
"354","Pelophylax bergeri","Calotriton asper"
"355","Pelophylax bergeri","Euproctus montanus"
"356","Pelophylax bergeri","Euproctus platycephalus"
"357","Pelophylax bergeri","Hyla arborea"
"358","Pelophylax bergeri","Hyla intermedia"
"359","Pelophylax bergeri","Hyla meridionalis"
"360","Pelophylax bergeri","Hyla sarda"
"361","Pelophylax bergeri","Hyla savignyi"
"362","Pelophylax bergeri","Mertensiella caucasica"
"363","Pelophylax bergeri","Neurergus crocatus"
"364","Pelophylax bergeri","Neurergus strauchii"
"365","Pelophylax bergeri","Pelobates cultripes"
"366","Pelophylax bergeri","Pelobates fuscus"
"367","Pelophylax bergeri","Pelobates syriacus"
"368","Pelophylax bergeri","Pelodytes caucasicus"
"369","Pelophylax bergeri","Pelodytes ibericus"
"370","Pelophylax bergeri","Pelodytes punctatus"
"371","Pelophylax bergeri","Pleurodeles waltl"
"372","Pelophylax bergeri","Rana arvalis"
"373","Pelophylax bergeri","Pelophylax bedriagae"
"374","Pelophylax bergeri","Pelophylax bergeri"
"375","Pelophylax bergeri","Pelophylax cerigensis"
"376","Pelophylax bergeri","Pelophylax cretensis"
"377","Pelophylax bergeri","Rana dalmatina"
"378","Pelophylax bergeri","Pelophylax epeiroticus"
"379","Pelophylax bergeri","Pelophylax lessonae"
"380","Pelophylax bergeri","Rana graeca"
"381","Pelophylax bergeri","Rana iberica"
"382","Pelophylax bergeri","Rana italica"
"383","Pelophylax bergeri","Pelophylax kurtmuelleri"
"384","Pelophylax bergeri","Rana latastei"
"385","Pelophylax bergeri","Rana macrocnemis"
"386","Pelophylax bergeri","Pelophylax perezi"
"387","Pelophylax bergeri","Rana pyrenaica"
"388","Pelophylax bergeri","Pelophylax ridibundus"
"389","Pelophylax bergeri","Pelophylax shqipericus"
"390","Pelophylax bergeri","Rana tavasensis"
"391","Pelophylax bergeri","Rana temporaria"
"392","Pelophylax bergeri","Salamandra corsica"
"393","Pelophylax bergeri","Salamandra infraimmaculata"
"394","Pelophylax bergeri","Salamandra salamandra"
"395","Pelophylax bergeri","Salamandrina perspicillata"
"396","Pelophylax bergeri","Salamandrina terdigitata"
"397","Pelophylax bergeri","Ichthyosaura alpestris"
"398","Pelophylax bergeri","Lissotriton boscai"
"399","Pelophylax bergeri","Triturus carnifex"
"400","Pelophylax bergeri","Triturus cristatus"
"401","Pelophylax bergeri","Triturus dobrogicus"
"402","Pelophylax bergeri","Lissotriton helveticus"
"403","Pelophylax bergeri","Lissotriton italicus"
"404","Pelophylax bergeri","Triturus karelinii"
"405","Pelophylax bergeri","Triturus marmoratus"
"406","Pelophylax bergeri","Lissotriton montandoni"
"407","Pelophylax bergeri","Triturus pygmaeus"
"408","Pelophylax bergeri","Ommatotriton vittatus"
"409","Pelophylax bergeri","Lissotriton vulgaris"
"410","Pelophylax bergeri","Pelophylax caralitanus"
"411","Pelophylax bergeri","Ommatotriton ophryticus"
"412","Pelophylax bergeri","Calotriton arnoldi"
"413","Pelophylax bergeri","Bufotes boulengeri"
"414","Pelophylax bergeri","Bufotes variabilis"
"415","Pelophylax bergeri","Triturus macedonicus"
"416","Pelophylax cerigensis","Alytes cisternasii"
"417","Pelophylax cerigensis","Alytes dickhilleni"
"418","Pelophylax cerigensis","Alytes muletensis"
"419","Pelophylax cerigensis","Alytes obstetricans"
"420","Pelophylax cerigensis","Bombina bombina"
"421","Pelophylax cerigensis","Bombina pachypus"
"422","Pelophylax cerigensis","Bombina variegata"
"423","Pelophylax cerigensis","Epidalea calamita"
"424","Pelophylax cerigensis","Bufotes viridis"
"425","Pelophylax cerigensis","Chioglossa lusitanica"
"426","Pelophylax cerigensis","Discoglossus galganoi"
"427","Pelophylax cerigensis","Discoglossus jeanneae"
"428","Pelophylax cerigensis","Discoglossus montalentii"
"429","Pelophylax cerigensis","Discoglossus pictus"
"430","Pelophylax cerigensis","Discoglossus sardus"
"431","Pelophylax cerigensis","Calotriton asper"
"432","Pelophylax cerigensis","Euproctus montanus"
"433","Pelophylax cerigensis","Euproctus platycephalus"
"434","Pelophylax cerigensis","Hyla arborea"
"435","Pelophylax cerigensis","Hyla intermedia"
"436","Pelophylax cerigensis","Hyla meridionalis"
"437","Pelophylax cerigensis","Hyla sarda"
"438","Pelophylax cerigensis","Hyla savignyi"
"439","Pelophylax cerigensis","Mertensiella caucasica"
"440","Pelophylax cerigensis","Neurergus crocatus"
"441","Pelophylax cerigensis","Neurergus strauchii"
"442","Pelophylax cerigensis","Pelobates cultripes"
"443","Pelophylax cerigensis","Pelobates fuscus"
"444","Pelophylax cerigensis","Pelobates syriacus"
"445","Pelophylax cerigensis","Pelodytes caucasicus"
"446","Pelophylax cerigensis","Pelodytes ibericus"
"447","Pelophylax cerigensis","Pelodytes punctatus"
"448","Pelophylax cerigensis","Pleurodeles waltl"
"449","Pelophylax cerigensis","Rana arvalis"
"450","Pelophylax cerigensis","Pelophylax bedriagae"
"451","Pelophylax cerigensis","Pelophylax bergeri"
"452","Pelophylax cerigensis","Pelophylax cerigensis"
"453","Pelophylax cerigensis","Pelophylax cretensis"
"454","Pelophylax cerigensis","Rana dalmatina"
"455","Pelophylax cerigensis","Pelophylax epeiroticus"
"456","Pelophylax cerigensis","Pelophylax lessonae"
"457","Pelophylax cerigensis","Rana graeca"
"458","Pelophylax cerigensis","Rana iberica"
"459","Pelophylax cerigensis","Rana italica"
"460","Pelophylax cerigensis","Pelophylax kurtmuelleri"
"461","Pelophylax cerigensis","Rana latastei"
"462","Pelophylax cerigensis","Rana macrocnemis"
"463","Pelophylax cerigensis","Pelophylax perezi"
"464","Pelophylax cerigensis","Rana pyrenaica"
"465","Pelophylax cerigensis","Pelophylax ridibundus"
"466","Pelophylax cerigensis","Pelophylax shqipericus"
"467","Pelophylax cerigensis","Rana tavasensis"
"468","Pelophylax cerigensis","Rana temporaria"
"469","Pelophylax cerigensis","Salamandra corsica"
"470","Pelophylax cerigensis","Salamandra infraimmaculata"
"471","Pelophylax cerigensis","Salamandra salamandra"
"472","Pelophylax cerigensis","Salamandrina perspicillata"
"473","Pelophylax cerigensis","Salamandrina terdigitata"
"474","Pelophylax cerigensis","Ichthyosaura alpestris"
"475","Pelophylax cerigensis","Lissotriton boscai"
"476","Pelophylax cerigensis","Triturus carnifex"
"477","Pelophylax cerigensis","Triturus cristatus"
"478","Pelophylax cerigensis","Triturus dobrogicus"
"479","Pelophylax cerigensis","Lissotriton helveticus"
"480","Pelophylax cerigensis","Lissotriton italicus"
"481","Pelophylax cerigensis","Triturus karelinii"
"482","Pelophylax cerigensis","Triturus marmoratus"
"483","Pelophylax cerigensis","Lissotriton montandoni"
"484","Pelophylax cerigensis","Triturus pygmaeus"
"485","Pelophylax cerigensis","Ommatotriton vittatus"
"486","Pelophylax cerigensis","Lissotriton vulgaris"
"487","Pelophylax cerigensis","Pelophylax caralitanus"
"488","Pelophylax cerigensis","Ommatotriton ophryticus"
"489","Pelophylax cerigensis","Calotriton arnoldi"
"490","Pelophylax cerigensis","Bufotes boulengeri"
"491","Pelophylax cerigensis","Bufotes variabilis"
"492","Pelophylax cerigensis","Triturus macedonicus"
"493","Pelophylax cretensis","Alytes cisternasii"
"494","Pelophylax cretensis","Alytes dickhilleni"
"495","Pelophylax cretensis","Alytes muletensis"
"496","Pelophylax cretensis","Alytes obstetricans"
"497","Pelophylax cretensis","Bombina bombina"
"498","Pelophylax cretensis","Bombina pachypus"
"499","Pelophylax cretensis","Bombina variegata"
"500","Pelophylax cretensis","Epidalea calamita"
"501","Pelophylax cretensis","Bufotes viridis"
"502","Pelophylax cretensis","Chioglossa lusitanica"
"503","Pelophylax cretensis","Discoglossus galganoi"
"504","Pelophylax cretensis","Discoglossus jeanneae"
"505","Pelophylax cretensis","Discoglossus montalentii"
"506","Pelophylax cretensis","Discoglossus pictus"
"507","Pelophylax cretensis","Discoglossus sardus"
"508","Pelophylax cretensis","Calotriton asper"
"509","Pelophylax cretensis","Euproctus montanus"
"510","Pelophylax cretensis","Euproctus platycephalus"
"511","Pelophylax cretensis","Hyla arborea"
"512","Pelophylax cretensis","Hyla intermedia"
"513","Pelophylax cretensis","Hyla meridionalis"
"514","Pelophylax cretensis","Hyla sarda"
"515","Pelophylax cretensis","Hyla savignyi"
"516","Pelophylax cretensis","Mertensiella caucasica"
"517","Pelophylax cretensis","Neurergus crocatus"
"518","Pelophylax cretensis","Neurergus strauchii"
"519","Pelophylax cretensis","Pelobates cultripes"
"520","Pelophylax cretensis","Pelobates fuscus"
"521","Pelophylax cretensis","Pelobates syriacus"
"522","Pelophylax cretensis","Pelodytes caucasicus"
"523","Pelophylax cretensis","Pelodytes ibericus"
"524","Pelophylax cretensis","Pelodytes punctatus"
"525","Pelophylax cretensis","Pleurodeles waltl"
"526","Pelophylax cretensis","Rana arvalis"
"527","Pelophylax cretensis","Pelophylax bedriagae"
"528","Pelophylax cretensis","Pelophylax bergeri"
"529","Pelophylax cretensis","Pelophylax cerigensis"
"530","Pelophylax cretensis","Pelophylax cretensis"
"531","Pelophylax cretensis","Rana dalmatina"
"532","Pelophylax cretensis","Pelophylax epeiroticus"
"533","Pelophylax cretensis","Pelophylax lessonae"
"534","Pelophylax cretensis","Rana graeca"
"535","Pelophylax cretensis","Rana iberica"
"536","Pelophylax cretensis","Rana italica"
"537","Pelophylax cretensis","Pelophylax kurtmuelleri"
"538","Pelophylax cretensis","Rana latastei"
"539","Pelophylax cretensis","Rana macrocnemis"
"540","Pelophylax cretensis","Pelophylax perezi"
"541","Pelophylax cretensis","Rana pyrenaica"
"542","Pelophylax cretensis","Pelophylax ridibundus"
"543","Pelophylax cretensis","Pelophylax shqipericus"
"544","Pelophylax cretensis","Rana tavasensis"
"545","Pelophylax cretensis","Rana temporaria"
"546","Pelophylax cretensis","Salamandra corsica"
"547","Pelophylax cretensis","Salamandra infraimmaculata"
"548","Pelophylax cretensis","Salamandra salamandra"
"549","Pelophylax cretensis","Salamandrina perspicillata"
"550","Pelophylax cretensis","Salamandrina terdigitata"
"551","Pelophylax cretensis","Ichthyosaura alpestris"
"552","Pelophylax cretensis","Lissotriton boscai"
"553","Pelophylax cretensis","Triturus carnifex"
"554","Pelophylax cretensis","Triturus cristatus"
"555","Pelophylax cretensis","Triturus dobrogicus"
"556","Pelophylax cretensis","Lissotriton helveticus"
"557","Pelophylax cretensis","Lissotriton italicus"
"558","Pelophylax cretensis","Triturus karelinii"
"559","Pelophylax cretensis","Triturus marmoratus"
"560","Pelophylax cretensis","Lissotriton montandoni"
"561","Pelophylax cretensis","Triturus pygmaeus"
"562","Pelophylax cretensis","Ommatotriton vittatus"
"563","Pelophylax cretensis","Lissotriton vulgaris"
"564","Pelophylax cretensis","Pelophylax caralitanus"
